url,nombre1
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Pizarro_Soto,Pizarro Soto Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandra_Placencia_Cabello,Placencia Cabello Alejandra Francisca
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Fortunato_Poblete_Zapata,Poblete Zapata Roberto Fortunato
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fanny_Pollarolo_Villa,Pollarolo Villa Fanny
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Prat_Alemparte,Prat Alemparte Francisco
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Samuel_Prieto_Lorca,Prieto Lorca Pablo Samuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marina_Prochelle_Aguilar,Prochelle Aguilar Marina
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Prohens_Espinosa,Prohens Espinosa Rafael
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Baldo_Prokurica_Prokurica,Prokurica Prokurica Baldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Yasna_Provoste_Campillay,Provoste Campillay Yasna
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Kenneth_Peter_Pugh_Olavarría,Pugh Olavarría Kenneth Peter
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Pulgar_Castillo,Pulgar Castillo Juan Francisco
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Pérez_Arriagada,Pérez Arriagada José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marlene_Pérez_Cartes,Pérez Cartes Marlene Del Carmen
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Leopoldo_Alfredo_Pérez_Lahsen,Pérez Lahsen Leopoldo Alfredo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aníbal_Pérez_Lobos,Pérez Lobos Aníbal Patricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Alberto_Pérez_Muñoz,Pérez Muñoz Juan Alberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joanna_Elena_Pérez_Olea,Pérez Olea Joanna Elena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Segundo_Pérez_Opazo,Pérez Opazo Ramón Segundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Catalina_Ilona_Io_Pérez_Salinas,Pérez Salinas Catalina
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Lily_Jovanka_Pérez_San_Martín,Pérez San Martín Lily
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Pérez_Varela,Pérez Varela Víctor José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Pérez_Walker,Pérez Walker Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Quintana_Leal,Quintana Leal Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rabindranath_Quinteros_Lara,Quinteros Lara Rabindranath
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Andrés_Ramírez_Diez,Ramírez Diez Guillermo Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Matías_Ramírez_Pascal,Ramírez Pascal Matías Felipe
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcia_Raphael_Mora,Raphael Mora Marcia Cecilia Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Evaldo_Rathgeb_Schifferli,Rathgeb Schifferli Jorge Evaldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Manuel_Rebolledo_González,Rebolledo González Víctor Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Romy_Rebolledo_Leyton,Rebolledo Leyton Romy
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Recondo_Lavanderos,Recondo Lavanderos Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rolando_Ramón_Rentería_Möller,Rentería Möller Rolando Ramón
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Vicente_Rey_Martínez,Rey Martínez Hugo Vicente
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Reyes_Alvarado,Reyes Alvarado Víctor Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Teodoro_Ribera_Neumann,Ribera Neumann Teodoro Javier
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Enrique_Rincón_González,Rincón González Ricardo Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Rincón_González,Rincón González Ximena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Ringeling_Hunger,Ringeling Hunger Federico José Miguel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcela_Riquelme_Aliaga,Riquelme Aliaga Marcela Patricia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gaspar_Alberto_Rivas_Sánchez,Rivas Sánchez Gaspar Alberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edgardo_Riveros_Marín,Riveros Marín Edgardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Robles_Pantoja,Robles Pantoja Alberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Alberto_Rocafull_López,Rocafull López Luis Alberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Rocha_Manrique,Rocha Manrique Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudio_Rodríguez_Cataldo,Rodríguez Cataldo Claudio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Rodríguez_Guerrero,Rodríguez Guerrero Hugo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Laura_Fiora_Rodríguez_Riccomini,Rodríguez Riccomini Laura Fiora
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Alfonso_Rodríguez_del_Río,Rodríguez del Río José Alfonso
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Rojas_Molina,Rojas Molina Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camila_Ruzlay_Rojas_Valderrama,Rojas Valderrama Camila Ruzlay
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Rojo_Avendaño,Rojo Avendaño Hernán
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Rojos_Astorga,Rojos Astorga Julio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Agustín_Romero_Leiva,Romero Leiva Agustín Matías
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Romero_Pizarro,Romero Pizarro Sergio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Leonidas_Andrés_Romero_Sáez,Romero Sáez Leonidas Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Natalia_Romero_Talguia,Romero Talguia María Angélica
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joel_Rosales_Guzmán,Rosales Guzmán Joel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Eduardo_Rosas_Barrientos,Rosas Barrientos Patricio Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fulvio_Rossi_Ciocca,Rossi Ciocca Fulvio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Rozas_Velásquez,Rozas Velásquez María
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Karla_Rubilar_Barahona,Rubilar Barahona Karla
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricia_Irene_Rubio_Escobar,Rubio Escobar Patricia Irene
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/César_Ruiz_Danyau,Ruiz Danyau César
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Mariano_Ruiz-Esquide_Jara,Ruiz Esquide Jara Sergio Mariano
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ruiz_de_Giorgio,Ruiz de Giorgio José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Enrique_Ríos_Santander,Ríos Santander Mario Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Antonieta_Saa_Díaz,Saa Díaz María Antonieta
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gastón_René_Saavedra_Chandía,Saavedra Chandía Gastón René
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Eduardo_Sabag_Villalobos,Sabag Villalobos Jorge Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcela_Constanza_Sabat_Fernández,Sabat Fernández Marcela Constanza
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Sáez_Quiroz,Sáez Quiroz Jaime Salvador
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Saffirio_Espinoza,Saffirio Espinoza Jorge Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/René_Fernando_Saffirio_Espinoza,Saffirio Espinoza René Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Saffirio_Suárez,Saffirio Suárez Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Clara_Sagardía_Cabezas,Sagardía Cabezas Clara Inés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Salaberry_Soto,Salaberry Soto Felipe
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edmundo_Salas_de_La_Fuente,Salas de La  Fuente Edmundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Fernando_Saldívar_Auger,Saldívar Auger Raúl Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Leopoldo_Sánchez_Grunert,Sánchez Grunert Bolívar Leopoldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Fernando_Sánchez_Ossa,Sánchez Ossa Luis Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcela_Paz_Alejandra_Sandoval_Osorio,Sandoval Osorio Marcela Paz Alejandra
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/David_Sandoval_Plaza,Sandoval Plaza David
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Adolfo_Sanhueza_Dueñas,Sanhueza Dueñas Gustavo Adolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Rubén_Santana_Castillo,Santana Castillo Juan Ruben
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Santana_Tirachini,Santana Tirachini Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marisela_del_Carmen_Santibáñez_Novoa,Santibáñez Novoa Marisela del Carmen
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Frank_Carlos_Sauerbaum_Muñoz,Sauerbaum Muñoz Frank Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_Ignacio_Schalper_Sepúlveda,Schalper Sepúlveda Diego Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Schaulsohn_Brodsky,Schaulsohn Brodsky Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcelo_Schilling_Rodríguez,Schilling Rodríguez Marcelo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Emilia_Schneider_Videla,Schneider Videla Emilia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Stephan_Schubert_Rubio,Schubert Rubio Stephan
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonella_Sciaraffia_Estrada,Sciaraffia Estrada Antonella
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Seguel_Molina,Seguel Molina Rodolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Sepúlveda_Hermosilla,Sepúlveda Hermosilla Roberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandra_Sepúlveda_Orbenes,Sepúlveda Orbenes Alejandra
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alexis_Edgardo_Sepúlveda_Soto,Sepúlveda Soto Alexis Edgardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniela_Serrano_Salazar,Serrano Salazar Daniela Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Guillermo_Siebert_Held,Siebert Held Bruno Guillermo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gabriel_Silber_Romo,Silber Romo Gabriel Moisés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Silva_Cimma,Silva Cimma Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Silva_Méndez,Silva Méndez Ernesto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Exequiel_Silva_Ortiz,Silva Ortiz Exequiel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Santiago_Sinclair_Oyaneder,Sinclair Oyaneder Santiago
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Smok_Ubeda,Smok Ubeda Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Valentín_Solís_Cabezas,Solís Cabezas Valentín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Soria_Macchiavello,Soria Macchiavello Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Alejandro_Soria_Quiroga,Soria Quiroga Jorge Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Agustín_Sota_Barros,Sota Barros Vicente Agustín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Leonardo_Enrique_Soto_Ferrada,Soto Ferrada Leonardo Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Laura_Soto_González,Soto González Laura
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Humberto_Soto_Mardones,Soto Mardones Raúl Humberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Akin_Soto_Morales,Soto Morales Juan Akin
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Sotomayor_Mardones,Sotomayor Mardones Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Squella_Ovalle,Squella Ovalle Arturo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Stange_Oelckers,Stange Oelckers Rodolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marco_Antonio_Sulantay_Olivares,Sulantay Olivares Marco Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vladimir_Anselmo_Sule_Candia,Sule Candia Vladimir Anselmo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Miguel_Sule_Fernández,Sule Fernández Alejandro Miguel Anselmo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Súnico_Galdames,Súnico Galdames Raúl
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Enrique_Taladriz_García,Taladriz García Juan Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Boris_Tapia_Martínez,Tapia Martínez Boris
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristián_Tapia_Ramos,Tapia Ramos Cristian Hernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Tarud_Daccarett,Tarud Daccarett Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hotuiti_Teao_Drago,Teao Drago Hotuiti Rangi
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_León_Teillier_del_Valle,Teillier del Valle Guillermo León
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carolina_Tello_Rojas,Tello Rojas Carolina Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/William_Turpin_Thayer_Arteaga,Thayer Arteaga William Turpin
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Isidoro_Tohá_González,Tohá González Isidoro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Manuel_Tohá_González,Tohá González Jaime Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carolina_Tohá_Morales,Tohá Morales Carolina Montserrat
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Torrealba_Alvarado,Torrealba Alvarado Sebastián
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Marcelo_Torres_Jeldes,Torres Jeldes Víctor Marcelo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Renzo_Aldo_Trisotti_Martínez,Trisotti Martínez Renzo Aldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Virginia_Eugenia_Troncoso_Hellman,Troncoso Hellman Virginia Eugenia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Tuma_Zedan,Tuma Zedan Eugenio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Tuma_Zedan,Tuma Zedán Joaquín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marisol_Turres_Figueroa,Turres Figueroa Marisol
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Ulloa_Aguilera,Ulloa Aguilera Héctor David
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Iván_Ulloa_Aguillón,Ulloa Aguillón Jorge Iván
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Francisco_Undurraga_Gazitúa,Undurraga Gazitúa Juan Francisco
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Undurraga_Vicuña,Undurraga Vicuña Alberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Beltrán_Urenda_Zegers,Urenda Zegers Beltran
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gonzalo_Uriarte_Herrera,Uriarte Herrera Gonzalo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Urrutia_Ávila,Urrutia Ávila Raúl
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Urrutia_Bonilla,Urrutia Bonilla Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Salvador_Urrutia_Cárdenas,Urrutia Cárdenas Salvador
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Osvaldo_Alejandro_Nicanor_Urrutia_Soto,Urrutia Soto Osvaldo Alejandro Nicanor
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristóbal_Ignacio_de_Loyola_Urruticoechea_Ríos,Urruticoechea Ríos Cristóbal Ignacio de Loyola
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Christian_Erwin_Urízar_Muñoz,Urízar Muñoz Christian Erwin
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Valcarce_Becerra,Valcarce Becerra Ximena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Valcarce_Medina,Valcarce Medina Carlos Raúl
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gabriel_Valdés_Subercaseaux,Valdés Subercaseaux Gabriel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Valenzuela_Herrera,Valenzuela Herrera Felipe Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Esteban_Valenzuela_Van_Treek,Valenzuela Van Treek Esteban
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camila_Antonia_Amaranta_Vallejo_Dowling,Vallejo Dowling Camila Antonia Amaranta
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Vallespín_López,Vallespín López Patricio Iván
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Van_Rysselberghe_Herrera,Van Rysselberghe Herrera Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jacqueline_Van_Rysselberghe_Herrera,Van Rysselberghe Herrera Jacqueline
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Van_Rysselberghe_Varela,Van Rysselberghe Varela Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Varela_Herrera,Varela Herrera Mario Belarmino
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Vargas_Lyng,Vargas Lyng Alfonso
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Orlando_Severo_Vargas_Pizarro,Vargas Pizarro Orlando Severo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Vásquez_Ubeda,Vásquez Ubeda Guillermo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Vega_Hidalgo,Vega Hidalgo Ramón
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Velasco_de_la_Cerda,Velasco de la Cerda Sergio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Esteban_Jorge_Velásquez_Núñez,Velásquez Núñez Esteban Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Antonio_Velásquez_Seguel,Velásquez Seguel Pedro Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Consuelo_Veloso_Ávila,Veloso Ávila Consuelo De Los Ángeles
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Venegas_Cárdenas,Venegas Cárdenas Mario Artidoro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Samuel_Venegas_Rubio,Venegas Rubio Samuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nelson_Venegas_Salazar,Venegas Salazar Nelson Esteban
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Ángel_Verdessi_Belemmi,Verdessi Belemmi Daniel Ángel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Germán_Verdugo_Soto,Verdugo Soto Germán
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Vidal_Lázaro,Vidal Lázaro Ximena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Esteban_Vidal_Rojas,Vidal Rojas Pablo Esteban
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Videla_Castillo,Videla Castillo Sebastián Patricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Viera_Gallo_Quesney,Viera Gallo Quesney José Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Alfredo_Vilches_Guzmán,Vilches Guzmán Carlos Alfredo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Milenko_Vilicic_Karnincic,Vilicic Karnincic Milenko
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Erick_Villegas_González,Villegas González Erick
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edmundo_Villouta_Concha,Villouta Concha Edmundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Paulina_Vodanovic_Rojas,Vodanovic Rojas Paulina Eugenia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Vodanovic_Schnake,Vodanovic Schnake Hernán
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gastón_Von_Mühlenbrock_Zamora,Von Mühlenbrock Zamora Gastón
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Walker_Prieto,Walker Prieto Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Matías_Walker_Prieto,Walker Prieto Matías Vicente
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Walker_Prieto,Walker Prieto Patricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Ward_Edwards,Ward Edwards Felipe
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Flor_Weisse_Novoa,Weisse Novoa Flor Isabel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gonzalo_Rodolfo_Winter_Etcheberry,Winter Etcheberry Gonzalo Rodolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Martita_Elvira_Worner_Tapia,Worner Tapia Martita Elvira
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gael_Fernanda_Yeomans_Araya,Yeomans Araya Gael Fernanda
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Yunge_Bustamante,Yunge Bustamante Guillermo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mónica_Beatriz_Zalaquett_Said,Zalaquett Said Mónica Beatriz
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Zaldívar_Larraín,Zaldívar Larraín José Andrés Rafael
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Adolfo_Zaldívar_Larraín,Zaldívar Larraín Miguel Adolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Zambrano_Opazo,Zambrano Opazo Héctor Galindo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Zurita_Camps,Zurita Camps Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ena_Anglein_von_Baer_Jahn,von Baer Jahn Ena Anglein
